size=64, nhead=8, dropout=0.4, neigh-por=0.6, lr=0.01, batch-size=256, epochs=50, attributed=True, supervised=True
184	0.9413489 -0.592612 -0.82035255 -0.95155156
195	0.83834636 -0.9917304 -0.8099392 -0.25792676
200	0.8217006 -0.52652717 -0.85393846 -0.9852965
201	0.7638237 -0.98891246 -0.67551553 -0.8292061
205	0.8603238 -0.73863995 -0.89348054 -0.98436713
206	0.90174305 -0.70749295 -0.9587326 -0.88222384
208	0.64773434 -0.82841164 -0.9521007 -0.12931699
213	0.7052072 -0.9929298 -0.011078805 -0.8896538
215	0.33373457 0.16894501 -0.8344405 -0.97415125
220	0.91914415 -0.9807496 -0.96909916 -0.24841659
223	0.35678434 -0.78956044 -0.56949234 -0.50112146
225	0.22668537 -0.94518197 -0.69866854 -0.037630975
230	0.83333933 -0.98736995 -0.97000647 0.703022
231	0.72026104 -0.9837228 -0.5985625 -0.79426116
234	-0.07111902 -0.68399215 -0.9528303 0.47313422
235	0.43927383 0.31767327 -0.9596433 -0.9782957
238	-0.8996773 0.0874975 -0.48286536 -0.38218117
242	0.91917396 -0.8332907 -0.8670716 -0.9858206
243	0.8707912 -0.8550928 -0.8550633 -0.97760534
246	0.7275619 0.078349516 -0.87161016 -0.9812264
247	0.92326707 -0.99151444 -0.34269664 -0.5608916
248	0.06686532 -0.102529585 -0.3979705 -0.7091472
253	0.096786216 0.15812413 -0.6858804 -0.96157527
254	0.9490218 -0.9900641 -0.8059828 -0.91698384
255	0.881623 -0.04250646 -0.9144492 -0.9947711
256	-0.44572157 -0.63829637 0.24887507 -0.5335851
258	0.1506309 0.53346956 -0.90635747 -0.99477464
259	0.52903116 -0.7793828 -0.61978525 -0.8881389
260	0.22250886 -0.97828126 0.4664343 -0.10830295
262	0.5170952 -0.023181014 -0.8720942 -0.979918
265	0.30555627 -0.9289094 -0.9517425 0.23990436
266	0.936686 -0.9755049 -0.9426073 -0.5273136
267	0.6435696 0.67017746 -0.91831195 -0.99484134
268	-0.014557019 0.44623566 0.12365116 -0.94078267
270	-0.3751826 -0.8214159 0.46912837 -0.6784786
272	0.34474704 -0.60075045 0.373657 -0.93868315
273	0.8905942 -0.63621026 -0.36800912 -0.97952193
276	0.72205365 -0.09220455 -0.8901719 -0.90659755
278	0.027091775 0.766695 -0.6915426 -0.899395
282	0.9724429 -0.9893546 -0.7857647 -0.96377766
287	-0.46941066 0.35970512 -0.67864907 -0.8537508
288	-0.13582784 -0.8404783 -0.38898996 -0.44894898
289	0.8542373 -0.81494397 -0.8152509 -0.9787607
293	-0.3062775 0.7338947 -0.8816328 -0.984587
296	0.48782837 0.14635845 -0.9200332 -0.99494183
299	0.8713151 -0.9646754 -0.86922574 -0.7678602
301	0.43562716 -0.97912407 -0.14195561 -0.10631472
306	-0.9680126 -0.96140194 -0.92598134 0.99609536
307	0.87327063 -0.28089422 -0.86611843 -0.97566235
309	0.8860125 -0.9896616 -0.95407325 -0.17863773
312	0.21358307 0.23856702 -0.89090824 -0.95424855
313	0.3982614 0.40663177 -0.8939459 -0.9935187
314	0.15225607 0.8866676 -0.93942046 -0.9934633
318	0.69085294 0.37356094 -0.74978673 -0.98984706
330	0.39060932 -0.93945926 0.11334413 -0.9489162
331	0.82457066 -0.9830843 0.015741616 -0.88533187
332	0.61308795 -0.9280762 -0.6533265 -0.74537015
333	0.7102134 0.31117004 -0.84121287 -0.98765475
334	0.17192513 -0.6800109 -0.7717253 -0.059681423
336	0.43387532 -0.7283691 -0.56781936 -0.96810424
338	0.3038006 -0.9275849 -0.32164156 0.30657256
342	0.93237126 -0.38548034 -0.44621235 -0.99441016
343	0.6935239 0.06830565 -0.825921 -0.93639815
344	-0.20985244 -0.95496166 -0.13631247 -0.08539234
350	0.024171446 0.2993819 -0.6818493 -0.7574704
353	0.83040893 -0.66368073 -0.8900757 -0.9845586
355	0.27476987 -0.93285275 0.0058048368 -0.4096521
357	0.6500815 -0.97806895 -0.39269996 -0.845286
362	0.9679676 -0.98155165 -0.7717168 -0.8879699
363	0.09595343 0.08365926 -0.8966458 -0.680568
364	0.08692483 0.33483782 0.36774746 -0.99247867
365	0.597767 -0.5009819 -0.43057325 -0.80859804
371	0.24274448 0.059020016 -0.5983194 -0.8932604
379	0.8463722 -0.6362038 -0.7806077 -0.99237967
380	0.21456142 -0.07033731 -0.6749402 -0.9294803
383	0.85674626 -0.9875286 -0.9547281 -0.09801963
388	0.98466635 -0.9887303 -0.90531194 -0.9601176
389	0.34774303 0.06497225 -0.72812366 -0.9248767
390	0.46964613 -0.37725088 -0.60179305 -0.8380434
393	0.9796429 -0.9714593 -0.89416385 -0.9813191
394	0.8970506 -0.5045446 -0.7652451 -0.93770033
395	0.9628941 -0.9220563 -0.87343836 -0.5354217
398	0.3370688 -0.5056831 -0.842384 -0.16720223
400	0.40118408 -0.86324847 -0.7910552 0.12333152
403	-0.577367 -0.35547942 0.7866428 -0.87393403
409	0.95576334 -0.84290385 -0.91439253 -0.9802164
411	0.1395709 -0.03419329 -0.33729467 -0.8066771
412	0.3482117 -0.29841408 -0.15741187 -0.9632124
415	0.44452095 -0.8834026 0.037598863 -0.98087776
421	0.80252683 -0.82548976 -0.51161516 -0.87867874
424	0.3455247 0.32053834 -0.8600224 -0.97637486
427	0.4078492 -0.94691706 -0.8226759 -0.28074247
430	0.19035326 -0.00066825 -0.95319533 -0.764501
435	0.20843494 -0.79942936 0.49377936 -0.81040627
441	0.992746 -0.9850745 -0.9288087 -0.97821146
451	-0.54231286 0.46487436 -0.36218625 -0.8597358
457	0.8111489 0.42151523 -0.9246812 -0.99284494
458	0.32864374 0.12754743 -0.74851835 -0.9099083
460	0.23606132 -0.91202664 -0.029211968 -0.79239714
462	0.47582647 -0.7799022 -0.9083345 -0.3576998
465	0.026352338 -0.5872508 0.006987959 -0.5735272
469	-0.4135471 0.8229501 -0.9320694 -0.9903103
477	0.96262234 -0.053899776 -0.8922229 -0.9220588
487	0.33394948 -0.93042886 -0.18905503 -0.924791
489	0.19408022 -0.14847438 -0.8689227 -0.47798222
492	0.9357176 -0.968724 -0.90198284 -0.8865724
496	0.84193265 -0.9932369 -0.26227802 -0.8829111
497	0.4635613 -0.93876135 -0.13318172 -0.9617709
498	0.8986013 -0.4347728 -0.90579194 -0.9890528
499	0.9734347 -0.983431 -0.8329198 -0.95671046
502	0.43741643 -0.9146664 -0.86585665 -0.5418847
505	0.8096437 -0.15983558 -0.825505 -0.99062884
506	0.93353724 -0.4283953 -0.8921444 -0.8821016
513	0.81019205 -0.9836583 -0.22051005 -0.86715174
516	-0.65125036 -0.87844193 -0.93289477 0.7061651
518	0.6783466 0.20552658 -0.8246052 -0.96737295
520	0.95283806 -0.4994316 -0.8698969 -0.93991995
523	0.72494197 0.16118243 -0.85665274 -0.98350984
532	0.9124408 -0.9768592 -0.9206364 -0.59801966
533	0.86150074 -0.42508492 -0.87523896 -0.9938265
534	0.6420498 0.23850796 -0.9352484 -0.9926816
537	0.20423198 -0.85622704 -0.31282556 -0.9204103
538	0.6828156 -0.9273025 -0.69379264 -0.9317745
542	0.8242854 0.40005848 -0.87193656 -0.9923129
543	-0.21020801 -0.54614663 -0.07300025 -0.3850997
545	0.8962263 -0.99208677 -0.95989597 -0.27132908
551	-0.26159602 -0.7270869 -0.41339266 -0.5481415
552	0.37750942 -0.39541626 -0.63264906 -0.91877353
553	0.76727474 -0.84845185 -0.33123934 -0.91290545
554	0.9951172 -0.98848164 -0.90859896 -0.9692637
557	-0.32429722 0.9881545 -0.9632063 -0.9931113
558	0.94120264 -0.987105 -0.93099487 -0.7910404
561	0.97232133 -0.33403334 -0.9185169 -0.9963174
562	0.88336074 -0.9941993 -0.87237656 -0.0959273
564	0.54866683 -0.84549105 -0.8900323 -0.006788075
565	0.7917706 0.44650358 -0.8907443 -0.98661804
566	-0.30717805 -0.9653374 -0.36840364 0.30794513
567	0.86482596 -0.30779994 -0.4932656 -0.94881105
570	0.95042264 -0.9632653 -0.9474884 -0.82329935
573	0.9246187 -0.978382 -0.6601806 -0.87453157
574	0.84914863 0.42720336 -0.89380044 -0.99113363
580	0.95284915 -0.9905485 -0.95488846 -0.13180657
585	0.8745769 -0.9877486 -0.9510648 -0.34675908
586	0.20105265 0.41394654 -0.2678899 -0.9685737
588	0.41803098 -0.7123891 -0.20382349 -0.8463546
589	0.34922606 -0.66439396 -0.29738897 -0.9196845
590	0.77324057 0.39180124 -0.8180971 -0.99296445
598	0.71856946 -0.9818111 -0.5366391 -0.83174837
601	0.13077351 -0.94986504 0.2416319 -0.3887712
602	0.33164048 -0.97313046 -0.7366406 -0.36202526
605	0.48834163 -0.93160325 -0.80418193 -0.6135777
606	0.1150648 -0.9504 -0.84861875 -0.11930076
607	0.76439834 -0.9054589 -0.7349616 -0.9580164
610	0.9262856 -0.20095903 -0.8850358 -0.995527
611	0.69567704 -0.59972966 -0.8699587 -0.97744715
616	-0.7379168 -0.9020524 -0.8868097 0.6751917
619	-0.30074114 -0.4917353 -0.6525342 -0.045687668
620	0.9980978 -0.9757854 -0.8237331 -0.93726254
621	0.589885 -0.18397161 -0.880489 -0.9467551
630	0.2809826 -0.80359155 -0.67325497 -0.7806165
633	0.70059544 -0.69645226 -0.025604218 -0.81055343
642	0.45678163 -0.51889056 -0.07835935 -0.9668102
656	-0.45632073 -0.2691965 -0.25564724 -0.7150378
659	0.45617664 -0.9888201 -0.863928 0.7455368
661	0.9656949 -0.7205932 -0.8998909 -0.77501875
662	-0.18324372 -0.8847425 -0.0902875 -0.015566909
667	-0.41369888 -0.06492162 0.09873137 -0.9799137
668	0.7140589 -0.8774961 -0.77396244 -0.47156128
669	0.22398756 -0.7492894 -0.91764355 -0.04094387
671	0.47537294 -0.34592167 -0.805285 -0.83158964
674	-0.479362 0.8549391 -0.91187656 -0.94949895
675	0.27485895 -0.8957573 -0.59634864 -0.014834808
676	-0.8764733 -0.91336143 0.7615008 -0.7107581
684	-0.23704779 -0.9322394 -0.6171304 0.17764664
685	0.9256002 -0.89131653 -0.76308656 -0.9918541
687	0.4074589 -0.92578316 -0.7083994 -0.6998013
689	-0.0054989615 -0.7978711 0.022807635 -0.92650044
691	0.72056913 -0.98302233 -0.9029984 -0.30012298
695	0.9202848 -0.078889444 -0.7986834 -0.9863851
696	-0.82019705 0.61611044 -0.47045806 -0.91414654
702	0.61261094 0.2837046 -0.7117313 -0.97807586
703	0.8332366 0.09193172 -0.8821914 -0.9747124
704	0.9082482 -0.7397751 -0.9081016 -0.98432654
705	-0.009985827 -0.61157066 -0.6914823 -0.16368732
711	-0.10664874 0.012697704 -0.20365627 -0.95032406
714	0.61408854 0.0017904378 -0.804108 -0.6506419
719	0.98142195 -0.71183693 -0.9191372 -0.99627036
724	0.793488 0.41764453 -0.8901624 -0.99148226
725	0.85681003 -0.9709532 -0.77215713 -0.91656965
726	0.96859646 -0.99139696 -0.79485655 -0.9415518
732	-0.31068432 0.16024494 -0.56946456 -0.7597561
734	0.2720355 0.5523973 -0.8438464 -0.93792415
736	-0.26995492 0.98513895 -0.9743391 -0.9897576
739	-0.37443948 0.97342604 -0.9564771 -0.9921943
744	-0.36058837 0.94076127 -0.916576 -0.9897326
751	0.5812459 -0.0014910065 -0.5593262 -0.82041
754	0.70949733 -0.9530991 -0.5989713 -0.93113446
756	-0.89378726 -0.3713845 -0.95003176 0.6143119
760	0.01616408 -0.71035945 -0.49265835 -0.36437264
762	-0.8411115 -0.93241143 -0.8296666 0.96787614
763	0.82177216 -0.64980716 -0.89708674 -0.23516156
765	0.7353859 -0.7285066 -0.85633034 -0.97115517
766	0.9370798 -0.74258417 -0.8611209 -0.993081
767	-0.13143377 -0.9103075 -0.1073966 0.11055754
772	0.69439805 -0.88621294 -0.6778488 -0.9597938
773	0.6973262 -0.03750948 -0.91435003 -0.8718206
776	0.82624424 -0.31310263 -0.8714165 -0.99156344
781	0.032990105 -0.9436556 -0.31292796 -0.0034851953
783	-0.79042923 0.2801838 -0.77879995 -0.42498434
785	0.82035834 -0.9591397 -0.5339882 -0.91192734
788	0.8220614 -0.9805522 -0.93470657 -0.4394852
789	0.75132406 0.09679511 -0.88878644 -0.97884357
791	0.43707496 -0.3820045 -0.7248562 -0.5896615
795	-0.85514814 -0.23652393 0.106631204 -0.39058876
797	-0.36130893 -0.655422 -0.9270365 0.033176996
804	0.9436145 -0.9953306 -0.96915114 -0.28884688
811	0.25568554 0.40118575 -0.4544049 -0.9816488
813	0.6556361 -0.1427823 -0.8429471 -0.97631085
816	0.28385416 -0.322553 -0.30790192 -0.8838438
817	0.7673048 -0.6931932 -0.869626 -0.775965
820	0.6590216 0.44664723 -0.89244366 -0.99179363
823	0.57377124 0.20408815 -0.8970145 -0.93614924
828	-0.58146197 -0.045088172 -0.91839004 -0.035601467
831	0.9793204 -0.9917562 -0.93735945 -0.18555431
833	-0.008976735 0.06424788 -0.23424649 -0.8768392
834	0.35994428 0.1040219 -0.7700863 -0.54294956
839	0.89460856 -0.7027682 -0.91583896 -0.9839966
840	0.31600034 -0.42531097 -0.7144281 -0.7357148
847	0.85915756 -0.40813205 -0.8994142 -0.87370574
860	0.8188207 -0.1405467 -0.8753637 -0.9682685
862	0.6093701 -0.5507226 -0.88795036 -0.65281415
866	0.51417756 0.11364834 -0.7631155 -0.8860337
868	0.83593845 -0.5572691 -0.8732456 -0.99170357
869	0.92381364 -0.9919865 -0.97758245 -0.21956545
870	-0.27165964 0.9867771 -0.9753107 -0.9913779
874	0.732797 0.34642673 -0.87394965 -0.98846185
877	0.7360822 -0.72797287 -0.81773853 -0.9776176
878	0.32998255 -0.8401587 -0.48452175 -0.49162295
879	0.84455377 0.20222071 -0.8781338 -0.9860424
881	0.6811801 -0.88806224 -0.88329566 -0.70359945
884	0.8388585 -0.966204 -0.8661722 0.11364348
885	0.41073316 0.3071875 -0.74714184 -0.94032574
886	0.8933915 0.027441159 -0.887222 -0.96440446
896	0.70227015 -0.8910769 -0.8197961 -0.79453313
897	0.48600957 -0.5034096 -0.610629 -0.50529706
898	0.6041486 -0.54464215 -0.7550485 -0.8531892
901	0.860149 -0.9800664 -0.9412217 -0.20852405
903	0.009430535 -0.72631204 -0.06579745 -0.933102
911	0.7519818 0.33636633 -0.74152744 -0.98941225
912	0.44503745 -0.33659554 -0.79950047 -0.4811287
914	0.4726256 -0.865595 -0.93601745 -0.2731156
915	0.31557813 -0.107794456 -0.8541318 -0.8699893
918	-0.7841913 0.1943112 -0.2041805 -0.85015523
919	-0.3031688 -0.17624074 -0.23840587 -0.47164607
925	0.87531424 -0.84381247 -0.8318445 -0.85601807
930	-0.46508026 -0.8705027 0.32029468 -0.401889
932	0.8574045 -0.94627887 -0.88799715 0.03319271
934	-0.08018923 -0.028479926 -0.6791136 -0.2783307
935	0.7180077 -0.98289245 -0.10356867 -0.8862511
937	0.8904115 -0.99381953 -0.96627784 -0.2468807
940	0.85440683 -0.96720177 -0.9066781 -0.6713624
941	0.8827832 -0.9379674 -0.7445388 -0.96646166
945	0.24595004 -0.7764146 -0.44771317 -0.8521088
950	0.69328916 -0.33249915 -0.8001862 -0.9847678
961	-0.08761717 -0.88261247 -0.5976331 -0.13268815
962	0.65080225 -0.84608746 -0.70055103 -0.9537197
963	0.8748281 -0.62933075 -0.8447511 -0.98249173
965	0.6863886 -0.963479 -0.45719904 -0.93391687
970	-0.025357869 -0.0908227 -0.4705251 -0.5589038
972	0.5735128 0.26140478 -0.9100243 -0.97521263
980	0.8213552 0.024434343 -0.9151473 -0.9562131
986	0.7713131 -0.8200555 -0.8074069 -0.9736626
996	0.3145371 0.5740601 -0.8545108 -0.96044934
999	0.6682737 -0.058441047 -0.48275012 -0.9712359
1007	-0.91536045 -0.27206713 0.84988713 -0.91943824
1012	0.8299654 -0.6432177 -0.9501697 -0.92279184
1019	-0.3873223 -0.5926228 -0.07310608 -0.71043867
1021	0.12551983 0.7857271 -0.9519211 -0.8345386
1022	-0.67844486 0.74148923 -0.96489745 -0.8059164
1025	-0.75058854 0.27350914 -0.08380655 -0.76955104
1032	-0.029292038 0.2742533 -0.7072071 -0.6382692
1034	-0.5937797 0.39198986 -0.7343532 -0.9543426
1035	0.8204179 0.93862617 -0.94282174 -0.99441755
1043	-0.7071624 0.39374018 -0.89678204 -0.3401723
1047	-0.3691853 0.9312647 -0.93079233 -0.9908409
1050	-0.22049609 0.7441383 -0.89670414 -0.9891572
1055	-0.8918412 0.87188333 -0.81329095 -0.94578123
1057	-0.27850464 0.53287387 -0.1679117 -0.97882074
1058	-0.8624521 0.8159548 -0.8185477 -0.8425253
1061	0.2091488 -0.04992293 -0.8293423 -0.9385667
1064	-0.8650597 -0.41095135 -0.71117085 0.5381398
1066	-0.7834121 0.8146484 -0.97185206 0.12763907
1067	-0.6258105 0.39184117 0.108762965 -0.98151165
1077	-0.95871437 0.24808119 -0.8506274 0.6570926
1078	-0.36937827 0.61602426 -0.7234765 -0.98471177
1079	0.36850023 0.004418526 -0.5009538 -0.8008001
1084	-0.87605625 -0.687022 -0.7558241 0.45546544
1086	-0.8102882 0.7435764 -0.7714803 -0.9569925
1087	0.049827494 0.439942 -0.48629302 -0.88141084
1088	0.19286004 0.2992409 -0.666128 -0.89116997
1089	-0.48895848 0.98953545 -0.94248116 -0.9950853
1093	0.014462335 0.5437201 -0.5748552 -0.77930146
1099	-0.2511369 -0.37078318 -0.44671175 -0.08316503
1100	-0.2656309 0.036345348 -0.39723745 -0.898728
1101	-0.9054191 0.0856086 -0.9488299 0.08133516
1102	-0.5362211 0.9782158 -0.96386147 -0.99348783
1104	-0.26023084 0.20462799 -0.96695495 0.04094015
1106	-0.38950264 0.991979 -0.8231844 -0.99385566
1108	-0.77591324 -0.06984261 -0.69224596 -0.42491126
1111	0.51052064 0.62844884 -0.9142078 -0.7140351
1114	0.84830475 -0.9376224 -0.81049585 -0.8919803
1116	-0.52836245 0.95559335 -0.88233405 -0.9844289
1118	-0.08238271 -0.45685935 -0.5338237 -0.65653205
1124	-0.8737557 -0.82619137 -0.16084929 0.52889085
1126	-0.008277476 0.68034387 -0.8605487 -0.9819447
1132	-0.00401628 0.78479123 -0.886786 -0.98959446
1133	-0.7168069 0.9375087 -0.901999 -0.021396225
1141	0.58603215 0.3456271 -0.8504486 -0.97759473
1146	0.36111504 0.47673142 -0.88799465 -0.99146605
1147	-0.8516668 0.9900198 -0.9459733 -0.8500129
1148	-0.14703594 0.9316633 -0.9299807 -0.98853415
1149	-0.1565968 0.59610474 -0.9177991 -0.10030437
1150	-0.58635914 0.9721047 -0.9296175 -0.98675084
1152	-0.4670333 -0.84277195 0.7106418 -0.88365304
1155	-0.4965879 -0.07810021 0.30787486 -0.6179666
1161	-0.9729341 0.62024015 -0.9759433 0.4669284
1163	-0.70104265 0.6984501 -0.74181944 -0.9412575
1167	-0.23171145 0.6304724 -0.9106144 -0.98995066
1168	-0.25530714 -0.41229588 -0.086781904 -0.8228651
1170	-0.414303 0.84557736 -0.90362453 -0.98828363
1172	-0.8204237 0.3552934 0.028922513 -0.8693538
1173	-0.9953935 -0.024796441 0.882596 -0.54650855
1178	0.3609432 0.80958706 -0.91462505 -0.98232746
1187	0.010396957 -0.52952516 0.13154803 -0.9610085
1188	0.18886018 -0.89852595 -0.7147758 -0.25640967
1199	-0.18370691 -0.5090922 -0.91428363 0.31512696
1203	0.083626114 -0.17578648 -0.113111556 -0.79830956
1204	-0.5233688 -0.4786121 -0.33005247 -0.0400958
1213	-0.61271346 0.9258063 -0.8618468 -0.98086333
1214	-0.7019596 0.9897664 -0.9613273 -0.9940984
1220	0.18541649 0.94826734 -0.94322693 -0.9809451
1222	0.0817133 0.8658084 -0.8618703 -0.9369508
1223	-0.000529089 0.943619 -0.9333787 -0.995927
1224	-0.841694 -0.48214686 -0.5418439 0.5313098
1231	-0.04001178 0.051674664 -0.5744493 -0.9788699
1235	-0.91166186 0.36274886 0.12098749 -0.9106078
1238	-0.29605493 -0.86541545 0.48124188 -0.75534225
1242	0.19438711 -0.50808436 -0.2988766 -0.94579273
1244	-0.31995344 0.9897443 -0.9565128 -0.9921046
1246	0.654549 0.3670156 -0.8620872 -0.98844373
1248	0.6498237 0.30572504 -0.8983537 -0.97360694
1249	-0.5748558 0.98670167 -0.83802485 -0.9919194
1251	-0.61376935 0.34613064 -0.6569887 -0.8958704
1253	0.06563939 0.6070199 -0.9047266 -0.9699645
1255	0.3452615 0.5639355 -0.90907687 -0.9929512
1256	-0.7876929 0.2800135 -0.7239674 -0.8044613
1259	-0.97054505 0.25211975 -0.9807131 0.9029341
1263	0.14258717 0.4753642 -0.88982135 -0.92972624
1264	-0.02679281 0.98686635 -0.948049 -0.9928177
1267	0.26268068 0.44393843 -0.78011346 -0.9882201
1269	-0.9660712 -0.15729733 0.44716075 -0.87312776
1270	-0.36915717 0.9903693 -0.97997725 -0.9894135
1283	0.39795315 0.33400875 -0.8608811 -0.9742874
1287	-0.9314211 0.6551414 -0.9162888 0.07017252
1288	0.19518626 0.8973453 -0.9364048 -0.98685706
1291	-0.54036444 -0.481826 -0.66121966 0.05944393
1296	-0.35800534 -0.12289879 -0.042268187 -0.6959156
1298	-0.34216478 -0.8607727 -0.20928614 0.3617885
1311	-0.76247776 0.9835576 -0.95160466 -0.9869788
1315	0.23630494 0.46324018 -0.8284086 -0.988156
1317	-0.87902486 0.28140548 -0.12435393 -0.870412
1322	-0.9938409 -0.037774593 0.869285 -0.637311
1325	-0.8998197 0.57479167 -0.5632184 -0.7453139
1337	-0.5001644 0.9731133 -0.9506956 -0.9832274
1347	-0.95376873 0.682722 -0.6707933 -0.73729134
1350	-0.46230996 0.6384979 -0.85092974 -0.9815253
1351	-0.7536833 0.19456448 -0.47097933 -0.75483847
1354	-0.65389895 0.32367015 -0.95478094 0.47642088
1360	-0.87910205 -0.9336897 0.47485673 0.071530804
1367	-0.805894 -0.495972 -0.8236698 0.63586056
1370	-0.015590966 0.7900709 -0.9168532 -0.98463154
1371	-0.980556 0.54543793 -0.06808005 -0.90950114
1375	-0.5098085 0.95453787 -0.949435 -0.9866764
1376	-0.36379606 0.46440947 -0.922426 -0.042324804
1380	-0.51544344 -0.8691647 0.794963 -0.9008211
1384	0.6496835 0.5164077 -0.8726547 -0.98458874
1385	-0.28320545 0.18505737 -0.9790133 -0.3697338
1386	-0.04878395 0.3975997 -0.86330545 -0.99023944
1388	0.77891445 -0.7667725 -0.63102734 -0.6593863
1391	0.7050573 -0.80605924 -0.5326381 -0.96287405
1392	-0.6249974 -0.8821919 -0.5337542 0.60670316
1393	-0.8481377 0.58806634 -0.27194884 -0.97491664
1394	-0.87184584 0.73136926 -0.75224084 -0.94150174
1395	0.15513875 0.48149133 -0.87761855 -0.84764785
1396	0.125341 0.22343582 -0.6723072 -0.7609997
1402	-0.22948131 0.80276906 -0.92533743 -0.99094427
1404	-0.33047062 0.98504543 -0.96946627 -0.9876132
1405	-0.42070308 -0.80382895 -0.4830044 0.098128304
1406	-0.14595492 0.9185122 -0.9144156 -0.9877301
1408	-0.26201946 0.7920149 -0.9604363 -0.9877207
1409	-0.9197532 0.0030790456 0.17978413 -0.3061337
1410	0.49315608 0.45982265 -0.797683 -0.9640888
1412	-0.54254943 -0.9075167 -0.5285876 0.5779011
1413	-0.73336864 0.9888213 -0.96392447 -0.99254155
1416	-0.3504385 0.086304985 -0.653885 -0.9004211
1418	-0.86427426 -0.20363075 -0.7504976 0.3329219
1424	-0.9704015 0.08436936 0.08834666 -0.5533389
1425	-0.89074874 -0.7751342 -0.20459145 0.1793882
1426	0.18914156 0.62740564 -0.78828305 -0.96681404
1428	-0.14816634 0.9836002 -0.9743427 -0.99333346
1433	-0.8409169 0.99510247 -0.9149679 -0.90951073
1434	-0.11794737 0.33709833 -0.7547373 -0.9623989
1437	0.00079736114 0.44019607 -0.86214626 -0.97930944
1438	-0.8209604 -0.21458155 -0.42313772 0.04194861
1441	-0.5542915 0.8234803 -0.7530885 -0.9919043
1444	-0.9589058 -0.032188177 -0.8932782 0.9807452
1445	-0.74748266 0.41180986 -0.12875128 -0.7840398
1446	-0.9248388 -0.3156321 0.28067958 -0.05242241
1447	0.6780904 0.69552696 -0.93899083 -0.98802495
