size=64, nhead=8, dropout=0.4, neigh-por=0.6, lr=0.01, batch-size=256, epochs=100, attributed=True, supervised=True
721	0.81437683 0.50889724 -0.9999772 -0.8193619
723	0.9937298 -0.99715793 -0.9999912 0.8541774
724	0.9982136 -0.99979705 -0.9931525 -0.98996454
726	0.986961 -0.9817354 -0.99987847 -0.60657036
728	0.94562405 -0.56921005 -0.9996379 -0.9936808
730	0.9965516 -0.9994432 -0.9998195 -0.7572058
734	0.6803605 -0.9888239 -0.999563 -0.3805564
736	0.988503 -0.9980871 -0.99997735 -0.32491115
746	0.9781234 -0.9544295 -0.9949967 -0.9697996
747	0.8778873 -0.99695694 -0.9996972 -0.47076014
748	-0.9564225 0.66885245 -0.864492 -0.99918115
751	0.98456746 -0.99987626 -0.99973965 -0.32514638
752	0.5148675 -0.9977107 -0.9995384 0.67703533
753	-0.46153545 0.23649105 -0.99953073 -0.4078984
755	0.99056315 -0.9951624 -0.9999895 -0.4004916
756	0.9264447 -0.9997478 -0.9996655 -0.2957188
757	0.96296346 -0.99920845 -0.9999341 -0.29841238
763	0.99161774 -0.99982107 -0.98629856 -0.7883131
764	0.87040067 -0.99949414 -0.8202431 -0.9914265
765	0.97666454 -0.9941745 -0.9998188 -0.5121787
770	0.23677787 -0.12053486 -0.99695706 -0.9678885
772	0.2885135 -0.98236877 -0.99055445 -0.70624495
774	0.99154985 -0.9999111 -0.99489594 -0.8855981
779	0.9567575 -0.9949934 -0.99939 -0.8718028
781	0.9888718 -0.9998096 -0.9922297 -0.88120574
784	-0.16007139 0.15280758 -0.9899419 0.06084534
787	0.9874905 -0.99172723 -0.99973905 -0.8252211
788	0.793199 -0.9676837 -0.99520874 -0.95336634
793	0.96606886 -0.98519063 -0.99674505 -0.97956336
795	-0.046545986 -0.99982464 -0.9976458 0.9984896
801	0.9968277 -0.99738187 -0.99982834 -0.8303683
809	0.93890053 -0.9996827 -0.99291897 -0.6453791
811	0.18950784 -0.99360406 -0.9999348 0.9571758
813	0.9599255 -0.88518757 -0.9998664 0.061165527
814	0.9873163 -0.99510664 -0.99994385 -0.35374627
815	-0.124599904 -0.9994834 -0.99938214 0.9967833
817	0.9401258 -0.9995406 -0.9989106 -0.19085558
821	0.80630314 -0.99935824 -0.9999868 0.99606806
826	0.9932576 -0.9981012 -0.9994986 -0.8476743
827	0.6730055 -0.9989622 -0.9999873 0.8670738
829	0.90346754 -0.999927 -0.991262 -0.17584173
831	0.074941255 -0.6947837 -0.998041 -0.86289877
832	0.9973144 -0.9993557 -0.9997356 -0.70357543
833	0.81322235 -0.9859224 -0.9997287 0.68022865
835	0.99351686 -0.9988414 -0.99999577 0.15406665
844	0.9966574 -0.9988354 -0.9999862 0.019266456
845	-0.03821879 -0.24844836 -0.99834543 0.97631377
854	0.26587024 -0.17234911 -0.9991612 0.015161016
861	0.98808014 -0.98712236 -0.9991312 -0.91447794
866	0.9813239 -0.99731016 -0.999463 -0.74121207
867	0.97532797 -0.9401967 -0.9998431 -0.9190566
872	0.1025966 -0.99448484 -0.99981827 0.9982926
874	-0.13116045 -0.99018735 -0.9484388 -0.45752788
875	-0.7545048 -0.391613 -0.9915117 -0.019585174
876	0.9092088 -0.99678457 -0.999915 0.5139559
878	0.9579705 -0.9780882 -0.99955374 -0.8490303
881	0.99613863 -0.99936897 -0.99961793 -0.7112524
884	0.9887137 -0.99912065 -0.9993227 -0.6664128
885	0.9859868 -0.99681264 -0.9960781 -0.9744402
896	0.7366137 -0.99064064 -0.9996822 0.441562
897	-0.479229 -0.39106455 -0.9988498 0.7470395
898	-0.025696166 -0.5671685 -0.99927604 -0.65296495
899	0.5783114 -0.97857875 -0.99939513 -0.08701804
902	0.81476194 -0.99989724 -0.96814024 0.38575047
912	0.9979136 -0.99773973 -0.99961233 -0.9336104
914	0.6187367 -0.96109086 -0.9999703 0.22229868
915	0.981704 -0.9989411 -0.99998033 0.124015965
916	0.8806487 -0.6579894 -0.99998766 0.23895998
917	0.9768202 -0.99249476 -0.9995737 -0.29595336
918	0.5000144 -0.99745053 -0.9999119 0.16254519
923	0.9855019 -0.9687034 -0.9998689 -0.87591994
924	0.9552499 -0.99883115 -0.999568 -0.22260357
925	0.9629777 -0.98867 -0.9998731 -0.5191025
926	0.9056583 -0.9646685 -0.9992478 -0.9021484
932	0.99881685 -0.99438846 -0.9999952 -0.24770628
935	0.8779099 -0.87732667 -0.9996665 -0.19679669
936	0.9767328 -0.9958074 -0.9991294 -0.4580275
941	0.96325487 -0.9920468 -0.9997911 -0.48675177
942	0.44474015 -0.9993942 -0.9998672 0.9952468
944	0.99784786 -0.9995289 -0.99816304 -0.9496635
951	-0.024660084 -0.9998585 -0.99746937 0.9505608
952	0.60686946 -0.99713784 -0.9992392 -0.019142995
956	0.9408117 -0.9664056 -0.9999231 -0.52902514
962	0.47927672 -0.95803136 -0.99802077 -0.7616047
965	0.9910472 -0.99946654 -0.95278466 -0.99407285
969	0.7766062 -0.98861945 -0.9992519 -0.105866045
971	0.91955173 -0.9842638 -0.9855385 -0.9918847
973	0.449218 -0.99987835 -0.9988901 0.16629116
974	0.9849619 -0.9965978 -0.9998678 -0.47422358
975	0.95912576 -0.8625052 -0.9996514 -0.9736611
980	0.0876965 -0.9990615 -0.9989866 0.16201442
981	0.98877376 -0.99510753 -0.9999726 -0.14974181
986	0.9553238 -0.86595166 -0.9999866 0.36945206
987	0.85738873 -0.9134991 -0.9998792 -0.44377905
992	0.9833925 -0.9994407 -0.9998851 0.11093286
997	0.9990545 -0.9983226 -0.999988 -0.32807928
998	0.42503157 -0.9999938 -0.9873347 0.9882651
1000	-0.1032925 -0.99947226 -0.960679 0.5976372
1001	0.9525908 -0.99969006 -0.93598235 -0.9646564
1006	0.7677242 -0.997373 -0.99966264 0.019128578
1007	0.9875664 -0.99958587 -0.9998331 -0.04468554
1008	0.9910169 -0.9943725 -0.9999902 -0.019641923
1013	0.9991389 -0.99993163 -0.99991006 -0.13706465
1015	0.36223578 -0.96365714 -0.99944836 -0.22839598
1024	-0.98427993 -0.99893814 -0.99994737 0.99995834
1025	0.95401657 -0.99897563 -0.99998766 0.98562354
1027	0.9925087 -0.99908864 -0.9999964 0.8936564
1030	-0.9996012 0.005639247 -0.7373155 0.28237435
1031	-0.99821866 0.03718726 -0.9304665 -0.72171074
1033	-0.97607887 0.8156814 -0.9835907 -0.9855976
1037	-0.9858474 0.9861538 -0.9971187 -0.9726647
1042	-0.9995242 0.66418606 -0.9907844 0.63243806
1044	-0.2712956 -0.47521532 -0.6703709 -0.25423068
1045	-0.98690903 0.6967686 -0.9890998 -0.9303399
1046	-0.23247434 0.987203 -0.99914724 -0.5844229
1050	-0.9967218 -0.96057564 -0.9918419 0.94519585
1051	0.16610083 -0.84943056 -0.9997362 -0.18698438
1052	-0.9996211 -0.0744019 0.9474629 -0.9948347
1054	-0.17264308 0.16682632 -0.9954563 -0.9721777
1055	-0.9983165 0.18046974 -0.9978391 0.10326489
1060	-0.17643197 -0.005548295 -0.9685549 -0.0626046
1061	-0.3448758 0.72583544 -0.59844863 -0.9316266
1067	-0.9985152 -0.7341747 0.11702919 -0.82296175
1068	-0.17604426 -0.987548 -0.9925216 0.34286302
1089	-0.99851584 0.44740996 -0.9928236 0.039149918
1092	-0.9139255 -0.14897768 -0.17371929 -0.9488396
1095	-0.9916966 0.7515719 -0.9476321 -0.14261994
1096	-0.8205783 0.3001235 -0.9919531 -0.7081354
1100	-0.63006204 -0.08925189 -0.9892003 -0.9164591
1103	-0.9771363 0.96084493 -0.35685435 -0.97456336
1109	0.93582344 -0.9963319 -0.99905777 -0.3743544
1110	-0.66096574 -0.99861 -0.9993587 0.97927684
1113	-0.05960066 -0.11188915 -0.831613 -0.9996303
1114	0.32451987 0.72268856 -0.9986595 -0.9805995
1115	-0.9986942 0.26756966 -0.3459917 -0.98352927
1120	-0.17594117 -0.3954023 -0.7582986 -0.39414924
1121	-0.7875427 -0.53244674 0.40158862 -0.9630627
1123	-0.3242567 -0.5214036 -0.2684781 -0.7265605
1126	-0.6613692 -0.09145175 -0.99905074 0.96464556
1130	-0.4415754 0.21306807 -0.99996257 0.4868214
1131	-0.12599698 -0.080588646 -0.9989278 0.3411549
1133	-0.814885 -0.9967033 -0.99798214 0.97410583
1138	-0.17390087 -0.9741289 -0.9944697 0.15689541
1143	-0.25134555 0.2251657 -0.99982864 -0.6890767
1148	0.803323 -0.17093894 -0.9999806 0.5681154
1149	-0.11766351 -0.98151124 -0.99993426 0.1870191
1151	0.48980623 0.15925162 -0.999852 -0.023035886
1154	-0.016050944 0.80720913 -0.9999238 -0.97581744
1161	-0.33493116 0.2183262 -0.99977916 -0.1267066
1164	-0.99352103 -0.15415992 -0.9440609 -0.1832149
1166	-0.14787713 0.98870337 -0.9995317 -0.9826702
1169	-0.07952566 0.012252132 -0.9904191 -0.9917522
1172	-0.9999586 0.8799744 -0.64744776 -0.8779124
1174	-0.998969 0.900953 -0.98113275 -0.8544586
1184	0.5797056 -0.70722574 -0.99930835 -0.9286469
1192	-0.70316845 -0.95229363 -0.9820985 -0.7717806
1194	-0.15767926 0.7828645 -0.9980143 -0.98303413
1196	-0.76594 -0.9985369 -0.99541086 0.90784925
1202	-0.98649985 0.59961593 -0.823893 -0.8706066
1203	-0.14964712 0.18722057 -0.99777776 -0.9920248
1206	-0.9256014 -0.93779624 -0.9995294 0.9294923
1209	-0.19469596 -0.033962294 -0.9987783 -0.54021317
1210	-0.9997573 -0.0491775 -0.93826777 0.8743085
1211	0.92440534 -0.8045237 -0.99901444 -0.15709254
1212	-0.9813823 -0.29375476 -0.91571516 -0.58793813
1218	-0.9998363 0.66509014 -0.9692541 -0.2586235
1230	-0.9999479 0.8978313 -0.9652523 -0.34857512
1233	-0.9880948 0.9950499 -0.9891808 -0.9984872
1234	-0.77133524 0.06020532 -0.24633133 0.15110198
1236	0.0465031 0.7651132 -0.9999878 -0.15269256
1238	0.52580684 0.097737186 -0.9999216 -0.5418911
1240	-0.9865404 -0.17279978 -0.999483 0.17891258
1248	-0.83599323 -0.015925152 -0.99232346 -0.8995498
1251	-0.03943252 -0.04232672 -0.9994164 -0.8452809
1253	0.8331238 -0.03758698 -0.9997185 -0.893947
1254	-0.14494874 0.7550933 -0.99260294 -0.978427
1255	-0.994085 -0.16639857 0.16607513 -0.9965253
1256	0.07065101 0.0041655093 -0.99956346 -0.74574524
1258	-0.16429804 0.38781926 -0.9798777 -0.98015183
1259	-0.9775989 0.9506616 -0.99718887 -0.9729111
1261	-0.8546387 0.6888321 -0.9994845 -0.8495778
1262	-0.017117795 -0.9845541 -0.9997048 0.8189919
1263	-0.021917857 -0.96369123 -0.999182 0.003375357
1265	-0.9554582 0.97123617 -0.99499893 -0.8953579
1266	-0.9994542 -0.91597074 -0.9947637 0.99033594
1267	0.24562472 -0.5632619 -0.9999772 -0.03702632
1268	0.54673165 -0.9990879 -0.9996672 0.21408975
1271	-0.998561 0.96942127 -0.987218 -0.9487385
1273	0.62371594 -0.6889731 -0.98592854 -0.99764115
1277	-0.65457064 0.8911094 -0.99947256 -0.9815355
1284	-0.9725299 0.8489068 -0.99548393 -0.9368797
1285	-0.92825854 0.9659379 -0.54153043 -0.99847484
1286	0.92949814 -0.1733178 -0.9999029 -0.41611835
1288	-0.36563736 0.25895023 -0.85742235 -0.99907994
1289	-0.99275875 -0.028659938 -0.99691105 -0.012922712
1291	-0.95373154 -0.3209689 0.6888519 -0.99803966
1292	-0.99288476 -0.99965155 -0.9981441 0.99971473
1294	-0.99963665 -0.13275552 -0.7863296 -0.021094572
1295	-0.4875426 0.80276525 -0.9970699 -0.99192744
1296	-0.900028 0.27184346 -0.99893504 -0.15313229
1300	-0.95893556 0.99234813 -0.9984377 -0.9950967
1305	-0.11558556 0.4899136 -0.9991951 -0.9887252
1306	-0.91801316 0.95003605 -0.9913137 -0.9311628
1309	-0.9324996 0.91171914 -0.9979238 -0.9787245
1310	-0.99604374 -0.21568379 -0.9964467 0.38679126
1312	0.1726111 -0.3073126 -0.99899024 -0.96851975
1316	-0.16460228 0.16814144 -0.9970516 -0.9907828
1322	-0.97270954 0.96902525 -0.99834955 -0.9740612
1324	-0.5833245 0.7958949 -0.9989471 -0.9869321
1336	-0.99937826 -0.9354364 -0.9956004 0.9914581
1337	-0.9855607 0.53600305 -0.9936984 -0.8258312
1339	-0.99994045 0.7552461 0.18849044 -0.9608045
1340	-0.83962345 -0.17068595 -0.9997589 0.068049856
1344	-0.5256607 0.13902132 -0.8948548 -0.856693
1346	-0.6777355 -0.99628365 -0.06517307 -0.26628846
1348	-0.17366931 0.16784371 -0.9945512 -0.9414873
1352	-0.9739732 0.9859977 -0.9985405 -0.16281131
1353	-0.16857444 -0.6746068 -0.98906904 0.2218924
1355	-0.9874557 0.8900712 -0.6289234 -0.9929531
1356	-0.18137996 0.71847004 -0.99953705 -0.98818094
1357	-0.97418165 0.93220794 -0.99453574 -0.98437893
1358	-0.988999 0.98531544 -0.98961097 -0.995682
1359	-0.99872786 -0.053902276 0.12470446 -0.965782
1369	-0.2917195 0.9551414 -0.99849486 -0.16608351
1373	-0.9267032 0.54916435 -0.9988472 -0.6594116
1382	0.16315679 0.42513818 -0.9998803 -0.94231665
1384	0.51246715 0.53289986 -0.9999675 -0.12112534
1390	-0.24247526 -0.026627468 -0.9996588 -0.72970265
1391	-0.9454512 0.5841165 -0.9976255 -0.8820934
1396	-0.9999948 -0.1728118 0.4218984 0.13328059
1401	-0.99982095 0.9530355 -0.9692805 -0.79565895
1408	-0.9642633 0.90226746 -0.99867177 -0.93088806
1410	-0.8335366 -0.30709663 -0.99197865 0.97148734
1415	-0.99982935 0.86966234 -0.83039993 -0.9117836
1431	-0.16070443 -0.8980566 -0.9939644 -0.14130186
1432	-0.99822 0.34028116 -0.44462276 -0.98633516
1433	-0.97747976 0.87045306 -0.9982816 -0.11177155
1437	-0.81926304 -0.17549291 -0.9996982 0.91369516
1442	-0.8382889 -0.80153626 -0.9957899 -0.012852105
1446	-0.8811295 0.42347652 -0.9915144 -0.09891431
1459	-0.9432466 0.7136971 -0.9729936 -0.9941201
1460	-0.99656636 -0.009257936 -0.9980027 0.3441807
1462	0.9735872 -0.5250417 -0.99996454 -0.34241903
1466	-0.13967364 0.28273216 -0.9954575 -0.9733833
1468	-0.08142293 0.07834904 -0.99945295 -0.020754477
1470	-0.55706125 -0.64766085 -0.19292077 -0.9831259
